id,budget,runtime,revenue,release_month,release_day,release_year,release_dayofweek,release_quarter,high_budget_adjacency,is_collection,has_homepage,original_title_letter_count,original_title_word_count,overview_word_count,num_genres,genres_popularity,num_keywords,keywords_popularity,num_prod_companies,prod_companies_popularity,num_producers,producers_popularity,num_crew,num_director,director_popularity,num_prod_countries,prod_countries_popularity,language,num_spoken_lang,num_cast,num_females,is_lead_female,cast_popularity,top5_popularity,inflation_budget,scaled_budget,budget_num_cast_ratio,budget_runtime_ratio
2539,6900000,162,15000000,6,9,2000,4,2,1,1,1,4,1,123,2,746,0,0,1,0,4,0.333333333,12,1,0.25,1,68,1,2,11,3,0,2.090909091,3,9259800,15.74703211,627272.7273,42592.59259
2541,103000,104,3623330,9,5,2012,2,3,1,1,1,3,1,23,1,1089,0,0,2,0,1,0.333333333,6,1,0.333333333,1,12,10,1,9,1,1,1.111111111,1,115978,11.54249398,11444.44444,990.3846154
2542,35000000,134,88058786,12,20,2012,3,4,2,1,0,10,3,36,1,731,4,39.5,1,0,4,1.3125,32,1,0.375,1,1790,0,1,26,11,0,3.576923077,6,39410000,17.37085865,1346153.846,261194.0299
2543,3500000,106,34705850,7,9,2010,4,3,1,1,0,22,5,55,2,910,11,12.54545455,8,2,6,0.857142857,14,1,0.071428571,1,1790,0,1,16,5,1,4,8.6,4067000,15.06827381,218750,33018.86792
2545,50000000,98,42792561,4,18,2003,4,2,2,1,1,5,1,25,5,578.4,9,1.888888889,2,0,8,1.034482759,58,1,0.068965517,1,1790,0,1,17,2,0,5.352941176,10.6,64400000,17.72753358,2941176.471,510204.0816
2546,45000000,133,50548152,12,12,2016,0,4,1,1,0,12,2,34,3,699.3333333,6,2.666666667,6,0,7,0.330097087,103,1,0.116504854,2,907,0,3,17,5,0,6.176470588,16.2,47430000,17.62217307,2647058.824,338345.8647
2547,18000000,105,87000000,5,31,1984,3,2,0,0,1,35,7,24,4,467.75,0,0,1,134,1,0.5,12,1,0.166666667,1,1790,0,2,18,3,0,3.222222222,5,29340000,16.70588237,1000000,171428.5714
2548,150000000,101,585349010,12,14,2007,4,4,2,1,0,11,3,68,5,565.4,9,12.88888889,6,38,9,4.695652174,23,1,0.130434783,1,1790,0,1,13,6,0,3.538461538,4.4,182400000,18.82614586,11538461.54,1485148.515
2552,30000000,106,23619609,9,14,2001,4,3,1,1,1,15,3,72,2,861.5,7,16.28571429,1,21,2,0.795918367,49,1,0.020408163,1,1790,0,2,19,10,1,4.421052632,8,39720000,17.21670797,1578947.368,283018.8679
2553,80000000,88,250200000,11,15,1996,4,4,2,1,0,9,2,25,5,464.2,14,5.928571429,3,0,5,0.301724138,116,1,0.060344828,1,1790,0,1,28,1,0,2.642857143,4,113120000,18.19753721,2857142.857,909090.9091
2554,13000000,89,3721911,8,21,1992,4,3,0,1,1,30,6,107,3,515.6666667,2,50,4,12.75,1,0.5,14,1,0.071428571,1,1790,0,1,12,8,1,4.916666667,5.8,19318000,16.38045999,1083333.333,146067.4157
2558,4500000,108,7011317,9,13,1996,4,3,1,1,1,5,1,29,4,625.25,8,29,2,0,4,2,15,2,1.2,1,1790,0,1,14,4,1,3.285714286,6.4,6363000,15.31958818,321428.5714,41666.66667
2559,30000000,79,48428063,8,19,2009,2,3,0,1,1,1,1,64,5,395.8,10,16.9,5,9.4,7,0.315789474,57,1,0.228070175,1,1790,0,1,10,1,0,7.7,10.6,35400000,17.21670797,3000000,379746.8354
2560,4200000,132,38862717,1,1,2006,6,1,1,0,0,13,2,34,2,216,6,5,3,0,3,0.733333333,15,1,0.6,1,34,11,1,24,1,0,2.041666667,2.8,5182800,15.25059532,175000,31818.18182
2562,25000000,95,17000000,10,25,2002,4,4,0,1,1,16,2,17,3,741,3,7.666666667,3,50.66666667,3,0.866666667,15,1,0.4,1,1790,0,1,25,2,0,3.08,9.4,32650000,17.03438642,1000000,263157.8947
2563,200000000,97,1028570889,6,16,2016,3,2,1,0,0,12,2,33,4,354.75,7,15.14285714,3,18.33333333,2,0.307692308,39,2,0.333333333,1,1790,0,1,31,7,1,5.580645161,4.4,210800000,19.11382793,6451612.903,2061855.67
2564,7400000,193,17000000,8,11,2006,4,3,1,1,1,18,4,44,2,746,2,16.5,2,0,3,0.24,25,1,0.12,1,68,1,2,11,4,0,2.545454545,3.6,9131600,15.81699069,672727.2727,38341.96891
2565,35000000,96,18317151,12,21,2007,4,4,2,1,0,30,6,10,2,400.5,15,9,2,25,4,2.615384615,13,1,1.076923077,1,1790,0,1,39,11,0,5.256410256,7.8,42560000,17.37085865,897435.8974,364583.3333
2566,25000000,136,21567853,5,1,1998,4,2,0,1,1,11,3,21,1,1089,9,22.55555556,2,25.5,2,1.071428571,14,1,1.071428571,1,1790,0,1,29,4,0,3.344827586,9,34450000,17.03438642,862068.9655,183823.5294
2567,6000000,99,2899975,7,3,2008,3,3,3,1,0,12,2,67,1,1089,3,12.66666667,2,0,1,0.428571429,7,1,0.857142857,1,1790,0,1,15,6,0,4.2,8,7188000,15.60727019,400000,60606.06061
2568,11000000,128,41000000,5,1,2015,4,2,2,1,1,14,3,13,2,850.5,0,0,1,0,0,0,6,1,0.333333333,1,68,1,1,10,3,0,2.3,2.8,11792000,16.21340592,1100000,85937.5
2570,12000000,102,7242035,3,11,1988,4,1,0,1,1,10,2,58,5,578.4,5,24.2,2,61.5,2,0.142857143,14,1,0.142857143,1,1790,0,1,6,1,0,10.33333333,8.6,18696000,16.30041729,2000000,117647.0588
2571,165000000,100,305875730,11,10,2004,2,4,1,1,1,17,3,35,4,219.25,11,3.454545455,3,0,7,0.306122449,147,1,0.108843537,1,1790,0,1,10,3,0,3.7,5.2,209550000,18.92145604,16500000,1650000
2573,37000000,127,278300000,12,18,2015,4,4,3,1,1,3,1,65,3,392.3333333,7,8.142857143,1,0,4,0.625,8,1,0.125,1,32,9,2,14,3,0,1.357142857,1.6,39664000,17.4264285,2642857.143,291338.5827
2574,1200000,96,8690429,1,31,1998,5,1,0,0,1,3,1,38,2,438.5,2,0,2,0,0,0,5,1,0.4,1,33,12,1,9,3,1,1.444444444,1.8,1653600,13.99783295,133333.3333,12500
2575,2200000,118,3251794,12,29,1971,2,4,0,1,1,10,2,17,4,570,9,20.44444444,1,0,1,0.153846154,13,1,0.692307692,2,1027,0,1,15,2,0,2.666666667,3.8,4100800,14.60396837,146666.6667,18644.0678
2576,250000,62,1000000,12,10,2011,5,4,3,1,0,38,7,101,1,731,1,0,0,0,0,0,7,1,0.571428571,1,1790,0,1,1,0,0,2,0.4,286000,12.4292202,250000,4032.258065
2577,1500000,90,187716,1,24,2010,6,1,2,1,0,10,2,78,1,20,11,9.545454545,2,0,4,0.19047619,21,2,0.19047619,2,134.5,0,2,1,0,0,1,0.2,1743000,14.22097633,1500000,16666.66667
2579,1500000,80,2200000,8,23,1948,6,3,0,1,1,4,1,33,4,570,9,7.555555556,3,78,2,0.5,30,1,0.533333333,1,1790,0,1,9,2,0,1.555555556,1.6,3417000,14.22097633,166666.6667,18750
2580,20000000,89,67192859,2,4,2005,4,1,1,0,0,9,1,50,4,537,6,3.333333333,4,4,3,0.276595745,47,1,0.14893617,1,1790,0,3,17,6,1,1.411764706,1.8,25040000,16.81124288,1176470.588,224719.1011
2581,2000000,95,45431,4,8,2015,2,2,1,1,1,10,2,24,2,411.5,2,3,3,0,8,0.756756757,37,1,0.081081081,1,1790,0,1,38,11,1,1.947368421,5.2,2144000,14.50865824,52631.57895,21052.63158
2582,15000000,108,32556119,8,27,2014,2,3,0,1,0,16,3,34,3,540.3333333,3,9.666666667,3,15.66666667,2,0.1875,16,1,0.375,2,1027,0,1,38,3,0,1.868421053,5.2,16350000,16.52356083,394736.8421,138888.8889
2585,3000000,107,47000000,10,18,1974,4,4,0,0,1,12,2,46,4,677.75,23,13.82608696,1,157,2,0.333333333,9,1,0.222222222,1,1790,0,2,30,13,0,2.233333333,5,5430000,14.91412318,100000,28037.38318
2588,30000000,125,41480851,9,15,2006,4,3,3,1,1,13,2,18,4,613,6,27.16666667,1,83,6,4.5,12,1,0.083333333,1,1790,0,1,16,3,0,3.8125,8,37020000,17.21670797,1875000,240000
2589,1350000,105,3897569,3,5,1998,3,1,2,1,0,35,6,45,2,553,19,2.578947368,5,6.8,1,0.833333333,12,1,1.083333333,1,264,0,1,27,1,0,3.148148148,9.2,1860300,14.11561589,50000,12857.14286
2590,35000000,105,68915888,3,25,2005,4,1,1,1,1,9,2,37,2,567,5,7.4,4,28,6,1.1,30,1,0.066666667,1,1790,0,4,7,4,0,4.714285714,5.6,43820000,17.37085865,5000000,333333.3333
2592,35000000,112,40263020,2,12,1999,4,1,1,1,1,19,4,39,2,567,4,2.25,3,23,5,0.6,20,1,0.6,1,1790,0,4,14,4,0,4.571428571,7.6,47600000,17.37085865,2500000,312500
2594,25000000,93,2438031,1,1,1993,4,1,0,0,1,23,5,24,1,731,0,0,1,0,0,1,4,1,2,2,916,0,2,15,4,0,3.133333333,2.4,36700000,17.03438642,1666666.667,268817.2043
2596,12000000,102,75781642,4,1,2002,0,2,0,0,1,10,1,67,2,910,6,3,1,63,5,0.666666667,12,1,0.333333333,1,1790,0,1,12,1,0,6,7,15672000,16.30041729,1000000,117647.0588
2597,850000,109,840000,11,12,1982,4,4,0,1,1,49,11,48,2,910,3,43,2,0,0,1,2,1,2,1,1790,0,1,8,7,1,4.5,4.8,1416100,13.6529928,106250,7798.165138
2598,13000000,106,16757163,8,28,1998,4,3,0,1,1,2,1,73,2,579.5,6,25.5,4,0,7,1.733333333,45,1,0.044444444,1,1790,0,1,34,12,0,3,6.2,17914000,16.38045999,382352.9412,122641.5094
2600,90000000,132,250649836,11,20,1998,4,4,2,1,1,18,4,38,3,778.3333333,23,10.56521739,4,15.5,4,1.444444444,18,1,0.222222222,1,1790,0,1,44,6,0,4.659090909,8.2,124020000,18.31532024,2045454.545,681818.1818
2602,31000000,137,106269971,12,29,1995,4,4,2,1,1,18,3,56,3,454.3333333,8,6.625,4,7.5,5,0.50877193,57,1,0.122807018,1,1790,0,1,16,7,0,3.3125,6.6,44392000,17.24949779,1937500,226277.3723
2604,70000000,109,162000000,11,12,1997,2,4,3,0,1,19,2,48,3,368,21,9.714285714,2,61.5,5,0.21978022,91,1,0.10989011,1,1790,0,1,25,5,1,4.28,11.4,97720000,18.06400581,2800000,642201.8349
2605,20000000,91,14166853,6,10,2011,4,2,2,1,0,36,7,14,2,467.5,4,36,2,23.5,6,0.743589744,39,1,0.076923077,1,1790,0,1,14,5,1,2.285714286,2,22880000,16.81124288,1428571.429,219780.2198
2607,80000000,103,176885658,3,5,1999,4,1,0,0,1,12,2,59,2,553,4,20.25,4,42.75,5,4.307692308,13,1,0.846153846,2,919,0,1,21,3,0,3.761904762,8.2,108800000,18.19753721,3809523.81,776699.0291
2608,5000000,84,25900,6,27,2006,1,2,2,1,1,14,3,37,4,668.75,5,22,4,0,0,0,6,1,0.166666667,1,1790,0,2,16,4,0,3.75,6.2,6170000,15.42494867,312500,59523.80952
2609,13500000,124,7060876,11,22,2000,2,4,1,1,1,6,1,57,1,1089,5,1,5,4.6,1,0.230769231,13,1,0.153846154,3,728,0,1,17,5,0,4.764705882,9.8,18117000,16.41820032,794117.6471,108870.9677
2610,475000,110,3919254,1,30,2005,6,1,0,1,0,5,1,22,2,635.5,6,26,1,0,6,0.727272727,11,1,0.545454545,1,1790,0,1,10,3,0,4.3,4.2,594700,13.07107219,47500,4318.181818
2611,5000,139,11083449,12,16,2015,2,4,2,1,1,2,1,25,4,431.75,5,4.8,2,0,0,0,3,1,0.666666667,1,12,10,2,6,1,0,1.166666667,1.2,5360,8.517393171,833.3333333,35.97122302
2612,15000000,107,84431625,4,21,1989,4,2,0,1,1,15,3,41,2,639,16,14.5,1,0,3,0.513513514,37,1,0.054054054,1,1790,0,1,29,6,0,4.275862069,6.8,23100000,16.52356083,517241.3793,140186.9159
2613,30000000,113,130786397,2,16,2011,2,1,0,1,0,7,1,65,3,476,8,8.25,7,10.85714286,7,1.433333333,30,1,0.133333333,3,180.6666667,0,4,18,5,0,3.944444444,8.6,34320000,17.21670797,1666666.667,265486.7257
2614,28000000,119,8888143,10,1,1999,4,4,4,1,1,15,2,44,2,910,2,32,1,19,0,0.666666667,3,1,0.666666667,2,942,0,1,27,6,0,3.62962963,8,38080000,17.1477151,1037037.037,235294.1176
2615,49000000,87,72700000,11,2,2001,4,4,2,1,1,7,2,19,3,498.3333333,1,6,4,23.5,4,0.246753247,77,1,0.077922078,1,1790,0,1,19,3,0,4.263157895,9.6,64876000,17.70733088,2578947.368,563218.3908
2617,14000000,88,57915972,12,11,1987,4,4,0,1,1,26,5,83,2,553,4,30.25,1,17,1,0.322580645,31,1,0.064516129,1,1790,0,1,22,5,0,2.318181818,4.8,22064000,16.45456796,636363.6364,159090.9091
2618,30000000,127,611899420,2,25,2004,2,1,1,1,0,25,5,68,1,1089,11,4.727272727,2,61.5,4,0.210084034,119,1,0.050420168,1,1790,0,2,24,5,0,1.416666667,2.6,38100000,17.21670797,1250000,236220.4724
2619,13000000,108,327803731,12,2,2010,3,4,1,1,0,10,2,40,2,861.5,16,12.125,4,12.75,15,0.564356436,101,1,0.059405941,1,1790,0,3,29,12,1,3.034482759,8,15106000,16.38045999,448275.8621,120370.3704
2620,8500000,92,19985196,10,7,2016,4,4,3,1,1,41,8,51,2,467.5,2,0,3,13.66666667,0,0.090909091,11,1,0.272727273,1,1790,0,3,18,5,0,2.222222222,4.4,8959000,15.95557684,472222.2222,92391.30435
2621,25000000,93,100000000,12,19,1997,4,4,1,1,1,11,2,38,5,491,3,1.666666667,1,50,4,0.454545455,11,1,0.181818182,1,264,0,1,37,9,1,3.081081081,1.2,34900000,17.03438642,675675.6757,268817.2043
2622,15000000,101,28733290,7,13,1984,4,3,0,1,1,20,3,45,3,412.3333333,12,5.416666667,2,78.5,2,0.428571429,7,1,0.285714286,1,1790,0,1,16,3,0,1.25,1.6,24450000,16.52356083,937500,148514.8515
2624,197471676,137,90024292,7,20,2017,3,3,1,1,1,43,8,94,3,412.3333333,23,10.04347826,1,11,0,0,0,0,0,1,148,0,2,20,0,0,0,0,204580656.3,19.10110572,9873583.8,1441399.095
2625,5000000,104,252434250,2,24,2017,4,1,1,1,0,7,2,55,3,353,12,4.916666667,3,5.666666667,8,0.48,75,1,0.04,1,1790,0,1,35,9,0,2.4,5.8,5180000,15.42494867,142857.1429,48076.92308
2627,60000000,105,55987321,10,20,2005,3,4,2,1,1,4,1,79,3,410.3333333,6,3,7,0,3,0.197368421,76,1,0.065789474,4,549.25,0,2,15,1,0,3.866666667,7,75120000,17.90985514,4000000,571428.5714
2628,1000000,82,62882090,4,17,2015,4,2,1,1,1,10,1,74,2,438.5,18,14.94444444,2,8.5,3,0.487804878,41,1,0.12195122,1,1790,0,1,11,3,1,1.272727273,1.6,1072000,13.81551156,90909.09091,12195.12195
2629,852510,113,1185783,8,24,2007,4,3,2,1,1,29,7,47,1,1089,9,6.333333333,7,0,2,0.238095238,21,1,0.142857143,2,11,28,1,21,13,1,1.285714286,1.8,1036652.16,13.65594139,40595.71429,7544.336283
2631,700000,103,17986781,6,19,2015,4,2,1,1,0,4,1,50,3,731.6666667,8,14.875,3,0,0,0,3,1,1.333333333,1,1790,0,1,20,5,0,3.2,2,750400,13.45883704,35000,6796.116505
2632,102000000,172,130482868,10,26,2012,4,4,1,1,0,11,2,91,2,669,8,41.75,8,0,8,0.24,150,3,0.14,4,486,0,1,30,7,0,4.866666667,11.6,114852000,18.44048338,3400000,593023.2558
2633,80000000,106,33463969,11,10,2000,4,4,1,1,1,10,2,21,3,498.3333333,5,9,5,43.4,6,0.494623656,93,1,0.010752688,2,919,0,1,9,1,0,5.333333333,6.8,107360000,18.19753721,8888888.889,754716.9811
2634,13000000,94,37664855,7,1,2002,0,3,1,0,1,23,2,75,2,438.5,4,12.5,1,19,1,0.666666667,6,1,0.166666667,1,1790,0,1,30,7,1,2.066666667,3,16978000,16.38045999,433333.3333,138297.8723
2636,10000000,98,22424195,4,6,1990,4,2,0,1,1,15,3,81,3,417.3333333,1,27,3,5.666666667,1,0.1,30,1,0.066666667,1,1790,0,1,9,0,0,2.888888889,3.4,15220000,16.11809575,1111111.111,102040.8163
2637,26000000,100,67918658,1,21,2010,3,1,1,1,0,6,1,38,1,243,7,7.714285714,1,0,11,1,22,1,0.272727273,1,1790,0,1,15,4,0,5,7,30212000,17.07360713,1733333.333,260000
2639,50000000,112,188441614,6,5,2014,3,2,2,0,0,14,3,97,3,572.6666667,5,45.6,8,20.875,9,1.382352941,34,2,0.117647059,1,1790,0,1,25,5,0,6.24,9.4,54500000,17.72753358,2000000,446428.5714
2640,70000000,111,67112664,1,13,2011,3,1,1,1,0,11,2,73,2,910,11,20.09090909,4,47.25,6,1.527777778,36,1,0.555555556,1,1790,0,1,110,31,0,1.836363636,9.2,80080000,18.06400581,636363.6364,630630.6306
2643,75000000,100,98159963,6,4,2010,4,2,2,1,0,7,1,43,4,595,1,21,3,8.666666667,4,0.823529412,17,1,0.235294118,1,1790,0,1,34,8,1,2.823529412,5.4,87150000,18.13299868,2205882.353,750000
2644,37000000,96,100076342,4,3,2008,3,2,0,0,1,12,2,22,4,375,15,11.86666667,1,0,1,0.105263158,19,2,0.210526316,1,1790,0,1,23,4,1,2.260869565,5,44326000,17.4264285,1608695.652,385416.6667
2645,105000000,129,121214377,11,6,1997,3,4,2,0,1,17,2,50,4,467.75,13,12.69230769,3,30.33333333,5,0.239130435,46,1,0.065217391,1,1790,0,1,20,8,0,3.8,4,146580000,18.46947092,5250000,813953.4884
2648,145000000,133,694713380,12,7,2011,2,4,1,0,0,36,5,103,3,540.6666667,7,16.57142857,6,22.33333333,7,1.357142857,28,1,0.107142857,3,603.3333333,0,5,16,4,0,5.0625,7.2,165880000,18.79224431,9062500,1090225.564
2649,65000000,103,156974557,2,14,2012,1,1,1,1,0,14,3,20,3,582,9,8.222222222,3,9.333333333,8,1,40,1,0.025,1,1790,0,1,42,17,1,2.547619048,7.4,73190000,17.98989784,1547619.048,631067.9612
2650,1455000,113,2620000,11,6,1968,1,4,0,1,1,7,1,23,1,31,3,2.333333333,3,0,4,0.285714286,14,1,0.142857143,2,960,0,3,15,3,0,2.933333333,5.2,2790690,14.19051715,97000,12876.10619
2651,7000000,97,8900000,3,11,2008,1,1,1,0,1,26,5,68,2,312.5,5,11.2,2,31.5,5,0.333333333,21,1,0.142857143,2,942,0,1,10,3,0,2.6,2.4,8386000,15.76142085,700000,72164.94845
2653,2000000,125,11000000,10,15,1940,0,4,0,1,1,18,3,20,1,731,13,3.461538462,2,19,1,0.590909091,22,1,0.545454545,1,1790,0,2,59,3,0,1.644067797,1.4,4844000,14.50865824,33898.30508,16000
2654,6500000,108,54215416,7,24,1987,4,3,0,1,1,8,2,20,2,579.5,7,8.714285714,2,25,3,0.454545455,22,1,0.181818182,1,1790,0,1,47,17,0,1.659574468,2.4,10244000,15.68731289,138297.8723,60185.18519
2657,42000000,113,180274123,9,9,2012,6,3,1,1,1,12,2,72,2,861.5,9,1.222222222,9,2.555555556,3,0.545454545,11,1,0.090909091,2,909.5,0,4,17,3,1,2.941176471,6.4,47292000,17.5531802,2470588.235,371681.4159
2658,13000000,94,27500000,8,4,1999,2,3,4,1,1,4,1,41,1,731,3,0,1,83,2,0.9375,16,1,0.375,3,677.3333333,0,2,15,4,1,5.333333333,9,17680000,16.38045999,866666.6667,138297.8723
2660,10000000,108,25754284,3,22,1985,4,1,0,1,1,15,3,41,3,573,4,8.75,3,13.33333333,2,1,4,1,0.5,1,1790,0,1,13,3,0,3.230769231,1.2,16120000,16.11809575,769230.7692,92592.59259
2661,4000000,132,30471420,11,15,1978,2,4,0,0,1,21,5,20,4,440.5,4,5,2,19,2,0.636363636,11,1,0.363636364,1,1790,0,1,18,1,0,2.166666667,3.8,6952000,15.20180517,222222.2222,30303.0303
2662,20000000,97,100525432,7,2,2014,2,3,0,1,1,5,1,22,1,731,0,0,2,34.5,10,1.086956522,46,1,0.108695652,1,1790,0,1,40,7,1,3.675,13.6,21800000,16.81124288,500000,206185.567
2663,500000,157,500000,7,12,1996,4,3,0,1,1,12,2,102,1,403,0,0,1,0,1,0.25,4,1,0.5,1,68,0,1,11,2,0,1.727272727,2.2,707000,13.12236538,45454.54545,3184.713376
2664,38000000,94,107597242,4,16,2015,3,2,1,0,1,22,5,44,3,515.6666667,3,1.666666667,6,15.66666667,7,1.68,25,1,0.2,1,1790,0,1,51,16,0,1.941176471,3,40736000,17.45309674,745098.0392,404255.3191
2665,40000000,122,55707411,10,12,2000,3,4,2,1,1,14,3,34,2,746,10,10.5,2,85.5,0,0.333333333,6,1,0.166666667,1,1790,0,1,16,6,0,2.9375,5.8,53680000,17.50439004,2500000,327868.8525
2667,32000000,139,54674226,5,18,2011,2,2,2,1,0,16,4,67,2,639,17,11.17647059,3,7.666666667,6,1.064516129,31,1,0.193548387,1,1790,0,1,18,4,0,3.666666667,8,36608000,17.28124649,1777777.778,230215.8273
2668,41300000,98,106371651,2,18,2000,4,1,0,0,1,20,4,68,2,553,6,5.333333333,6,31.66666667,5,0.352272727,88,1,0.022727273,2,942,0,3,10,3,0,6.5,8.8,55424600,17.53637308,4130000,421428.5714
2669,4900000,81,148868835,7,21,2016,3,3,0,1,0,10,2,66,2,438.5,6,7.166666667,3,0,4,0.411764706,17,1,0.411764706,1,1790,0,1,15,10,1,2.666666667,4,5164600,15.40474597,326666.6667,60493.82716
2670,55000000,81,346079773,6,14,1995,2,2,1,0,1,10,1,60,4,444.25,27,3.592592593,2,27.5,1,0.032258065,31,2,0.193548387,1,1790,0,1,16,3,1,5.625,5.4,78760000,17.82284376,3437500,679012.3457
2673,30000000,135,30536013,12,25,2005,6,4,2,1,1,13,3,19,3,532.3333333,3,0,5,13.8,6,1.666666667,18,1,0.333333333,1,1790,0,1,15,1,0,6.533333333,10.8,37560000,17.21670797,2000000,222222.2222
2675,12250000,103,2295423,5,18,2014,6,2,0,1,1,9,2,36,2,732,15,15.53333333,8,0,4,0.208333333,48,1,0.1875,1,48,0,2,10,2,0,3,4.6,13352500,16.32103658,1225000,118932.0388
2676,5000000,139,1862805,9,2,1992,2,3,0,1,1,11,2,69,3,708.6666667,9,3.777777778,6,14,1,0.090909091,33,1,0.181818182,3,734,0,2,13,2,0,2.384615385,4.6,7430000,15.42494867,384615.3846,35971.22302
2680,25000000,140,23057115,9,9,2011,4,3,1,1,0,7,1,95,2,850.5,10,5.4,4,6.5,10,0.541666667,48,1,0.166666667,1,1790,0,1,28,2,0,3.821428571,8.4,28600000,17.03438642,892857.1429,178571.4286
2681,463455,84,966878,5,14,1926,3,2,0,1,1,8,1,92,1,1089,5,14.6,1,0,1,0.4,5,2,0.4,1,1790,0,1,15,3,1,1.2,1.4,1239278.67,13.04646673,30897,5517.321429
2682,5000000,95,1702394,1,14,1994,4,1,0,0,1,31,7,19,4,677.5,14,31.42857143,2,0,3,0.5,22,1,0.136363636,2,942,0,1,17,2,0,2.588235294,3.8,7250000,15.42494867,294117.6471,52631.57895
2683,3000000,115,4000000,12,15,1961,3,4,0,1,0,15,3,16,2,467.5,22,6.136363636,1,0,3,0.958333333,24,1,0.875,1,1790,0,3,32,3,0,1.28125,1.6,6132000,14.91412318,93750,26086.95652
2684,11500000,103,57469467,4,21,1989,4,2,0,0,1,12,2,62,2,666,19,11.73684211,1,134,2,0.555555556,9,1,0.222222222,1,1790,0,1,14,3,0,1.857142857,2.4,17710000,16.25785768,821428.5714,111650.4854
2686,8000000,100,17092453,8,28,1992,4,3,0,0,1,15,3,35,1,243,6,27.5,2,67,1,0.071428571,14,1,0.214285714,1,1790,0,1,7,2,0,3,3.6,11888000,15.89495222,1142857.143,80000
2688,2000000,104,390659,4,10,1985,2,2,0,1,1,6,1,82,2,623,9,7.666666667,1,0,2,5.285714286,7,1,2.142857143,1,148,3,1,8,1,1,2.375,2.6,3224000,14.50865824,250000,19230.76923
2689,4500000,150,2627209,3,27,2014,3,1,3,0,0,20,4,44,3,540.3333333,7,30.85714286,2,0,7,0.304347826,23,1,0.130434783,1,0,31,4,16,1,0,1.125,1.2,4905000,15.31958818,281250,30000
2690,85000000,113,71485043,10,2,1998,4,4,0,1,1,20,4,59,3,560.3333333,8,3.625,1,11,6,1.25,16,1,0.0625,2,902,0,1,18,9,0,2.944444444,6.4,117130000,18.25816183,4722222.222,752212.3894
2691,32000000,107,69055695,8,26,2010,3,3,2,1,0,6,1,99,4,677.5,1,9,1,0,3,0.555555556,9,1,0.222222222,1,1790,0,1,18,4,0,4.666666667,6,37184000,17.28124649,1777777.778,299065.4206
2692,22000000,95,13555988,10,27,2000,4,4,1,1,1,18,3,75,2,223.5,5,46.4,1,69,0,0,1,1,2,3,643.6666667,0,2,9,3,0,3.222222222,4.2,29524000,16.90655306,2444444.444,231578.9474
2693,25000000,113,40903593,2,26,1993,4,1,0,1,1,12,2,95,3,699.3333333,26,8.192307692,4,58.5,4,1.958333333,24,1,0.416666667,1,1790,0,3,19,6,0,4,8.4,36700000,17.03438642,1315789.474,221238.9381
2694,500000,122,33456317,9,26,2008,4,3,0,1,0,9,1,47,1,1089,11,10.72727273,5,0,0,0,3,1,1.333333333,1,1790,0,1,15,2,0,1.066666667,1.2,599000,13.12236538,33333.33333,4098.360656
2696,10000000,99,10000000,9,28,2013,5,3,1,1,1,9,2,22,2,438.5,6,18.66666667,2,0,2,0.666666667,6,1,0.166666667,1,1790,0,1,12,4,1,3,3.4,11080000,16.11809575,833333.3333,101010.101
2697,5000000,104,27400000,3,29,1985,4,1,0,1,1,25,3,66,1,731,4,30,1,17,3,0.545454545,22,1,0.045454545,1,1790,0,1,20,7,1,4.65,4.4,8060000,15.42494867,250000,48076.92308
2698,2000000,104,11000000,9,8,1980,0,3,0,1,1,23,4,18,1,249,5,15.6,1,0,2,0.3,20,1,0.4,1,1790,0,1,15,5,0,2,1.8,3404000,14.50865824,133333.3333,19230.76923
2699,5000000,123,2387127,9,23,2016,4,3,3,1,1,26,6,27,2,369.5,10,13.4,4,0,0,0,9,1,0.222222222,1,29,8,3,16,2,0,1.375,1.6,5270000,15.42494867,312500,40650.4065
2701,35000000,105,27409889,3,4,2009,2,1,0,1,0,18,3,116,1,1089,8,9.75,1,0,4,1.222222222,18,1,0.5,2,1027,0,2,21,7,1,4.428571429,10,41300000,17.37085865,1666666.667,333333.3333
2702,10000000,112,6892098,12,11,1981,4,4,0,1,1,11,2,37,3,540.3333333,1,49,0,0,0,0,4,1,0.25,1,94,0,1,15,3,0,3.333333333,5.4,16840000,16.11809575,666666.6667,89285.71429
2703,30000000,108,34742066,3,17,2006,4,1,2,1,1,13,3,43,1,70,4,37,2,34.5,8,1.8,15,1,0.066666667,1,1790,0,1,8,4,0,4.875,6.6,37020000,17.21670797,3750000,277777.7778
2704,10000000,98,10571408,7,23,1999,4,3,4,1,1,18,3,69,1,731,10,1.1,3,23,1,0.333333333,6,1,0.166666667,1,1790,0,1,19,12,1,4.894736842,7.6,13600000,16.11809575,526315.7895,102040.8163
2705,8000000,93,16093651,6,2,1989,4,2,0,1,1,15,3,36,2,850.5,1,5,2,34.5,0,0,1,1,1,1,1790,0,1,9,1,0,4.333333333,6.2,12320000,15.89495222,888888.8889,86021.50538
2706,38000000,93,5410749,12,17,2007,0,4,3,1,1,16,2,46,4,530.5,0,0,6,1.666666667,3,0.777777778,9,1,0.222222222,4,115,0,2,12,4,0,2,2.2,46208000,17.45309674,3166666.667,408602.1505
2707,100000000,116,97838349,11,3,2007,5,4,0,1,1,10,2,51,3,810.6666667,11,6.454545455,4,46.5,4,0.860465116,43,1,0.186046512,1,1790,0,1,17,5,0,7.117647059,11.8,121600000,18.42068075,5882352.941,862068.9655
